name,city,country,latitude,longitude
University of Economics Ho Chi Minh City,Ho Chi Minh City,Viet Nam,10.7763897,106.7011391
"Tenaris, Italy",Dalmine,Italy,,
MATEX PM,Pilsen,Czech Republic,49.7477415,13.3775249
George C. Page Museum,Los Angeles,United States,34.0536909,-118.242766
Lutsk National Technical University,Lutsk,Ukraine,50.7450733,25.320078
College of Natural Sciences and Mathematics,Houston,United States,29.7589382,-95.3676974
Dongying Science and Technology Bureau,Dongying,China,,
AppTek GmbH,Aachen,Germany,50.776351,6.083862
Computer Applicalions Inc.,,United States,,
University College Zealand,Soro,Denmark,,
CETIN a.s.,Prague,Czech Republic,50.0596288,14.4464593
ABV-Indian Institute of Information Technology and Management,Gwalior,India,26.2037247,78.1573628
Kuban State Agrarian University,Krasnodar,Russian Federation,,
Administrative Headquarters of the Max Planck Society,Munich,Germany,48.1371079,11.5753822
Kingston University,Kingston Upon Thames,United Kingdom,51.4096275,-0.3062621
Southwestern University of Finance and Economics,Chengdu,China,30.6598628,104.0633717
Kazan National Research Technological University,Kazan,Russian Federation,55.7823547,49.1242266
"Sri Sairam Engineering College, Chennai",Chennai,India,13.0836939,80.270186
Radiant Life Technologies Ltd.,Nicosia,Cyprus,35.1746503,33.3638783
Institute of Vertebrate Paleontology and Paleoanthropology Chinese Academy of Sciences,Beijing,China,40.190632,116.412144
Arts et Metiers ParisTech,Cluny,France,,
MediaTek Research,,,,
Tung Wah College,Homantin,Hong Kong,,
STUK - Radiation and Nuclear Safety Authority,Helsinki,Finland,60.1674881,24.9427473
Facultad de Ciencias Químicas,Donostia-San Sebastian,Spain,43.3224219,-1.9838889
Global Reporting Initiative (GRI)‘s Stakeholder Council,,Netherlands,,
Nokia Corporation,Espoo,Finland,60.2049651,24.6559808
National Synchrotron Radiation Research Center,Hsinchu,Taiwan,24.8066333,120.9686833
Fa. Kiefer and Veittinger,Mannheim,Germany,49.4892913,8.4673098
JÃ¶nkÃ¶ping University,JÃ¶nkÃ¶ping,Sweden,,
Vindeby Tværvej 30,Svendborg,Denmark,,
Korkut Ata University,Osmaniye,Turkey,,
Mendota Mental Health Institute,Madison,United States,43.074761,-89.3837613
Mulier Instituut,Utrecht,Netherlands,52.0907006,5.1215634
BMS Institute of Technology and Management,Bengaluru,India,12.9767936,77.590082
Institute of Food Science and Technology(IFST),Dhaka,Bangladesh,23.7643863,90.3890144
"Guangdong Hanbang 3d Technology Co., Ltd.",,China,,
Max Planck Institute for Infection Biology,Berlin,Germany,52.510885,13.3989367
Advanced Manufacturing Technologies Center of Excellence-URTEMM,Ankara,Türkiye,39.9207759,32.8540497
Ecole Nationale de Médecine Vétérinaire,Sidi Thabet,Tunisia,,
Huawei Technologies Canada,Markham,Canada,43.8563707,-79.3376825
Centrum Analiz Społeczno-Ekonomicznych,Warsaw,Poland,52.2319581,21.0067249
Zabol University of Medical Sciences,Zabol,Iran,,
Aceh Polytechnic of the Ministry of Health,Banda Aceh,Indonesia,5.5528455,95.3192908
UC Santa Barbara College of Engineering,Santa Barbara,United States,34.4221319,-119.702667
Lithuanian Olympic Sports Centre,Vilnius,Lithuania,54.6870458,25.2829111
Shanghai Electro-Mechanical Engineering Institute,Shanghai,China,31.2312707,121.4700152
Hospital Group Diaconesses Croix Saint-Simon,Paris,France,48.8534951,2.3483915
Shingu University,Seongnam,South Korea,37.4201556,127.1262092
Shigakkan University,Obu,Japan,35.0165825,136.954545
Kyushu Kyoritsu University,Kitakyushu,Japan,33.8829996,130.8749015
East West University,Dhaka,Bangladesh,23.7643863,90.3890144
Sefar AG,Heiden,Switzerland,,
Graduate School of Engineering Science,Toyonaka,Japan,,
Gorno-Altaisk State University,Gorno-Altaysk,Russian Federation,,
Power Technology Incorporated,Alexander,United States,,
UF Health,Gainesville,United States,29.6519684,-82.3249846
Türk Kardiyoloji Derneği,Okmeydani,Turkey,,
University of South Florida,Zimmerman,United States,,
Stresemannstr. 28,Biberach,Germany,48.0984413,9.7899938
Northwest Rare Metal Materials Research Institute,Shizuishan,China,,
Paton Electric Welding Institute Nasu,Kyiv,Ukraine,50.4500336,30.5241361
Commissariat a l'Energie Atomique et aux Energies Alternatives,Gif-sur-Yvette,France,48.7018823,2.134529
Kaliningrad State Technical University,Kaliningrad,Russian Federation,54.7046485,20.4565666
B.S.A. College,Mathura,India,27.4955539,77.6855554
University of Wisconsin-Whitewater,Whitewater,United States,,
SLOVAKIA,Plzen,Czech Republic,49.7477415,13.3775249
Centre de Recherche en Technologie des Semi-Conducteurs pour l’Energétique,Algiers,Algeria,36.7729333,3.0588445
State Key Laboratory of Structural Analysis for Industrial Equipment,Dalian,China,39.740278,122.255833
Pet Crematorium in Prague,Běchovice,Czech Republic,,
Le Moyne College,Syracuse,United States,43.0481221,-76.1474244
The University of Texas Medical Branch at Galveston,Galveston,United States,29.3872254,-94.992736
Interaction Sol Plante Atmosphère,Villenave-d'Ornon,France,,
National Engineering Laboratory for Agri-product Quality Traceability,Beijing,China,40.190632,116.412144
Hubei University,Wuhan,China,30.5951051,114.2999353
Open Minds-Center for Mental Health Research,Cluj Napoca,Romania,46.769379,23.5899542
"Key Laboratory of Virtual Geographic Environment, Ministry of Education",Nanjing,China,32.0438284,118.7788631
Asklepios Klinik St. Georg,Hamburg,Germany,53.550341,10.000654
INCREST,Bucharest,Romania,44.4361414,26.1027202
Wenhua College,Wuhan,China,30.5951051,114.2999353
MATE Institute of Technogy,Gyongyos,Hungary,,
Children's and Youth Hospital 'Auf der Bult',Hannover,Germany,52.3744779,9.7385532
Novant Health Bariatric Solutions-Salisbury,Salisbury,United States,,
Ancient Maya Environmental Studies Center,Shepherdstown,United States,,
Collaborative Innovation Center for Regional Environmental Quality,Beijing,China,40.190632,116.412144
Tianmen Vocational College,Tianmen,China,,
Pavlov University,Saint Petersburg,Russian Federation,59.9606739,30.1586551
Mallareddy Engineering College,Hyderabad,India,17.360589,78.4740613
Uttaradit Rajabhat University,Uttaradit,Thailand,,
Sri Shakthi Institute of Engineering &amp; Technology,Coimbatore,India,11.0018115,76.9628425
Metropolitan Technological University,Merida,Mexico,20.9670759,-89.6237402
E2DESIGNLAB,Melbourne,Australia,-37.8142454,144.9631732
Marwadi University,Rajkot,India,22.3053263,70.8028377
Laboratoire d'Économie Mathématique et de Microéconomie Appliquée (LEMMA),Paris,France,48.8534951,2.3483915
ZB MED Information Centre for Life Sciences,Koln,Germany,50.938361,6.959974
"Zhuzhou Cemented Carbide Cutting Tools Co., Ltd.",Zhuzhou,China,27.049812,113.55087
Denchev Postgraduate Institute of Agriculture,,Sri Lanka,,
E and R Co. Ltd.,Anyang,South Korea,,
Guangdong Provincial Key Laboratory of Liver Disease Research,Guangzhou,China,23.1301964,113.2592945
The Waburg Institute,,United States,,
Forumul Inventatorilor Romani,Iasi,Romania,47.1615598,27.5837814
CSIC-UHU,Huelva,Spain,,
"Govt. Engineering College, Sreekrishnapuram",Palakkad,India,10.7873691,76.4742172
"Istituto Nazionale di Fisica Nucleare, Sezione di Bologna",Bologna,Italy,44.4938203,11.3426327
King Saud bin Abdulaziz University for Health Sciences,Riyadh,Saudi Arabia,24.638916,46.7160104
La Venta Esplorazioni Geografiche Association,Treviso,Italy,,
"Xuanwu Hospital, Capital Medical University",Beijing,China,40.190632,116.412144
Museum Østjylland,Randers,Denmark,,
Heidelberg Institute for Stem Cell Technology and Experimental Medicine (HI-STEM gGmbH),Heidelberg,Germany,49.4093582,8.694724
Christ University Faculty of Engineering,,India,,
CEA Valrho,Bagnols-sur-Ceze,France,44.160481,4.6235831
Washington State University Tri-Cities,Richland,United States,38.7060457,-88.0949352
Olivia Newton-John Cancer Research Institute,Melbourne,Australia,-37.8142454,144.9631732
SNM-Natural History Museum,Bratislava,Slovakia,48.1516988,17.1093063
Fujian Yanan Power Company Limited,Ningde,China,27.0143281,119.4385501
Boğaziçi Üniversitesi,Bebek,Turkey,,
Swami Vivekanand Subharti University,Meerut,India,29.0018557,77.7679671
Engineering,Hyderabad,India,17.360589,78.4740613
Milton Keynes General Hospital,Milton Keynes,United Kingdom,,
Resources bvba,Leuven,Belgium,50.879202,4.7011675
Politeknik Merlimau,Merlimau,Malaysia,,
"Beckwith Electric Co., Inc.",Largo,United States,,
Centre de Biologie pour la Gestion des Populations (CBGP),Montferrier-sur-Lez,France,,
Politeknik Elektronika Negeri Surabaya,Surabaya,Indonesia,-7.2459717,112.7378266
School of Basic Medicine Science of Central South University,Changsha,China,28.1450774,113.2384362
Universitatea Titu Maiorescu,Bucharest,Romania,44.4361414,26.1027202
LMC-IMAG,Grenoble,France,45.1875602,5.7357819
Sapporo Ryokuai Hospital,Sapporo,Japan,43.061936,141.3542924
University of Central Florida,Orlando,United States,28.5421109,-81.3790304
Dalian R and D Center of CRRC Qiqihar Rolling Stock Co.Ltd.,Dalian,China,39.740278,122.255833
IsoTis BV,Bilthoven,Netherlands,,
mmHg Inc.,Edmonton,Canada,53.5462055,-113.491241
University of Swat,Charbagh,Pakistan,,
Public Services and Procurement Canada,Gatineau,Canada,,
National Institute for the Empowerment of Persons with Intellectual Disabilities (NIEPID),Noida,India,28.5706333,77.3272147
Association des centres médicaux sociaux de la région Île-de-France (ACMS),Suresnes,France,,
"NEC Laboratories America, Inc.",Princeton,United States,40.3496953,-74.6597376
Indian Institute of Chemical Technology,Hyderabad,India,17.360589,78.4740613
"Federal Research Center ""Krasnoyarsk Science Center"" of the Siberian Branch of the Russian Academy of Sciences",Krasnoyarsk,Russian Federation,56.0091173,92.872586
SCI-AT,Noordwijk aan Zee,Netherlands,52.2484451,4.4344787
Mannar Thirumalai Naicker College,Madurai,India,9.9261153,78.1140983
"C. R. Bard, Inc.",Murray,United States,34.7851861,-84.7352262
SUNY Upstate Medical University,Syracuse,United States,43.0481221,-76.1474244
Adana Alparslan Türkeş Science and Technology University,Adana,Turkey,36.9863599,35.3252861
Mogilev State A. Kuleshov University,Mogilev,Belarus,,
International Islamic University Malaysia,Kuala Lumpur,Malaysia,3.1526589,101.7022205
"University of Coimbra, Marine and Environmental Sciences Center",Coimbra,Portugal,40.2111931,-8.4294632
"Schlumberger SA, France",Paris,France,48.8534951,2.3483915
"INAF Istituto di Astrofisica Spaziale e Fisica Cosmica, Bologna",Bologna,Italy,44.4938203,11.3426327
Drs. Kiran and Pallavi Patel Global University,Vadodara,India,22.2973142,73.1942567
Providence Hospital,Providence,United States,41.8239891,-71.4128343
Godavari College of Engineering,Jalgaon,India,20.8428826,75.5261246
Center for Climate Systems Research,New York,United States,40.7127281,-74.0060152
Shenyang Research Institute of Crime Scene Investigations,Shenyang,China,41.8026095,123.4279105
Biognosys AG,Schlieren,Switzerland,47.3965147,8.4444861
New England Biolabs,Ipswich,United States,,
INGPHI SA,Lausanne,Switzerland,46.5218269,6.6327025
Shobhit University,Meerut,India,29.0018557,77.7679671
"Centre de Recherche en Psychologie : Cognition, Psychisme et Organisations (CRP-CPO)",Amiens,France,49.8941708,2.2956951
Domaine Universitaire de St. Jerome,Marseille,France,43.2961743,5.3699525
Laboratoire de Physique Théorique et Hautes Énergies,Paris,France,48.8534951,2.3483915
CDM Smith Inc.,Boston,United States,42.3554334,-71.060511
Centre de Recerca Matemàtica,Cerdanyola del Valles,Spain,,
ZhenPing Expert Workstation for Zhang Jian,Ankang,China,,
Conservatoire et Jardin botaniques de la Ville de Genève,Geneva,Switzerland,46.2017559,6.1466014
Naturwissenschaftliche Fakultät,Hannover,Germany,52.3744779,9.7385532
Alej Svobdy 76,Pilsen,Czech Republic,49.7477415,13.3775249
Hochschule Weihenstephan-Triesdorf,Freising,Germany,48.4008273,11.7439565
Escuela Naconal de Ciencias Biológicas,,Mexico,,
Harcourt Butler Technical University,Kanpur,India,26.4609135,80.3217588
Advanced Technology and New Materials Research Institute,New Borg El Arab,Egypt,30.858626,29.5764009
Infectiologie et Santé Publique (ISP),Tours,France,47.3900474,0.6889268
Cambridge University Hospitals NHS Foundation Trust,Cambridge,United Kingdom,52.2055314,0.1186637
Digital China Health Technologies Co. Ltd.,Beijing,China,40.190632,116.412144
"Department of Management Science, Lancaster University Management School",Lancaster,United Kingdom,54.0484068,-2.7990345
"University of Science and Culture, Tehran",Tehran,Iran,35.6892523,51.3896004
CSIC-UC - Instituto de Física de Cantabria (IFCA),Santander,Spain,43.4618932,-3.8100255
Centre de Estudios Farmacologicos y Botanicos,Buenos Aires,Argentina,-34.6083696,-58.4440583
Areva GmbH,Erlangen,Germany,49.5891571,10.9812072
Indian Institute of Science Education and Research Kolkata,Mohanpur,India,,
AMO University,Bouira,Algeria,,
B3C BioComputing Competence Centre,Bologna,Italy,44.4938203,11.3426327
Mitsubishi Chemical,Kurashiki,Japan,34.5850791,133.7719957
Moscow Pedagogical State University,Moscow,Russian Federation,55.625578,37.6063916
PARC,Webster,United States,,
Gruppo SET,Milan,Italy,45.4641943,9.1896346
Northern University of Business and Technology Khulna (NUBTK),Khulna,Bangladesh,,
Volkswagen AG,Wolfsburg,Germany,,
Syntek Capital,New York,United States,40.7127281,-74.0060152
AK Steel,Ashland City,United States,36.2742207,-87.0641699
Istituto di Matematica Applicata,Bari,Italy,41.1257843,16.8620293
Red Deer College,Red Deer,Canada,,
"Instituto Federal de Educação, Ciência e Tecnologia do Piauí – IFPI",Teresina,Brazil,-5.0874608,-42.8049571
Key Laboratory of Yangtze River Water Environment Ministry of Education,Shanghai,China,31.2312707,121.4700152
"Diamond and Precious Metal Geology Institute, Siberian Branch, Russian Academy of Sciences",Yakutsk,Russian Federation,62.0274078,129.7319787
Aurubis Finland Oy,Pori,Finland,61.4866126,21.7972071
Bozok Universitetesi Rektörlügü,Yozgat,Turkey,,
State University of Economics and Technology,Kryvyi Rih,Ukraine,47.9102734,33.3917703
United Nations University Institute for Environment and Human Security - UNU-EHS,Bonn,Germany,50.7352621,7.1024635
GCM Records LLP,Berwick-Upon-Tweed,United Kingdom,,
Materials Design Inc.,Oceanside,United States,,
Nottingham Trent University,Nottingham,United Kingdom,52.9534193,-1.1496461
Nano Gate Company,Cairo,Egypt,30.0443879,31.2357257
University of Wisconsin-Stevens Point,Stevens Point,United States,,
Instituto de Investigación en Paleobiología y Geología,General Roca,Argentina,,
St Vincent's Institute,Fitzroy,Australia,,
CRM,Cerdanyola del Valles,Spain,,
Institut Teknologi Sepuluh Nopember,Surabaya,Indonesia,-7.2459717,112.7378266
Institute of Geology and Mineral Exploration,Athens,Greece,37.9755648,23.7348324
Jalan Yaacob Latiff,Kuala Lumpur,Malaysia,3.1526589,101.7022205
University of Occupational and Environmental Health School of Medicine,Kitakyushu,Japan,33.8829996,130.8749015
Sina Hospital,Tehran,Iran,35.6892523,51.3896004
Umicore Korea,Chungcheongnam-do,South Korea,,
Cyprus Institute of Neurology and Genetics,Nicosia,Cyprus,35.1746503,33.3638783
Eaton Research Labs,Pune,India,18.5213738,73.8545071
School of Pharmacy,Tehran,Iran,35.6892523,51.3896004
Posgrado en Hidrociencias,Texcoco,Mexico,,
Survey of Pakistan,Rawalpindi,Pakistan,33.5914237,73.0535122
Guy's Hospital,London,United Kingdom,51.4893335,-0.1440551
ABB Robotics,Goteborg,Sweden,,
"Uniwersytetu Warszawskiego, Instytut Botaniki",Warsaw,Poland,52.2319581,21.0067249
Deleg. Conseil Sup. Peche Poitou-C.,Poitiers,France,46.5802596,0.340196
Assam Engineering College,Guwahati,India,26.1805978,91.753943
Multidisc. Ctr. Mar. Environ. R.,Porto,Portugal,41.1494512,-8.6107884
"Bedford Institute of Oceanography, Fisheries and Oceans Canada",Dartmouth,Canada,,
Tuboscope Pipeline Services,Houston,United States,29.7589382,-95.3676974
"California State University, Los Angeles",Los Angeles,United States,34.0536909,-118.242766
"University of Massachusetts, Worcester",Worcester,United States,42.2625621,-71.8018877
Computational Sciences and Engineering Division,,,,
INERIS Institut National de l'Environnement Industriel et des Risques,Verneuil-en-Halatte,France,,
Pushpagiri Institute of Medical Sciences and Research Centre,Thiruvananthapuram,India,8.4882267,76.947551
"WA School of Mines: Minerals, Energy and Chemical Engineering",Kalgoorlie,Australia,,
Instituto Mexicano de Tecnologia del Agua,Jiutepec,Mexico,,
